Id,Label,度,Closeness Centrality,Betweenness Centrality,PageRank,Eigenvector Centrality
25007,25007,1,6.557458315,0,1.16E-04,0.003988644
25028,25028,1,6.557458315,0,1.16E-04,0.003988644
25065,25065,1,6.557458315,0,1.16E-04,0.003988644
25084,25084,1,6.557458315,0,1.16E-04,0.003988644
22330,22330,1,7.013519603,0,1.17E-04,0.00196127
24912,24912,2,5.620549797,1804.292857,1.93E-04,0.024365298
24968,24968,1,7.013519603,0,1.17E-04,0.00196127
1306,1306,1,5.673276251,0,1.13E-04,0.022404028
1539,1539,1,5.673276251,0,1.13E-04,0.022404028
2908,2908,1,5.673276251,0,1.13E-04,0.022404028
24928,24928,1,5.673276251,0,1.13E-04,0.022404028
24929,24929,1,5.673276251,0,1.13E-04,0.022404028
24932,24932,1,5.673276251,0,1.13E-04,0.022404028
24948,24948,1,5.673276251,0,1.13E-04,0.022404028
24952,24952,1,5.673276251,0,1.13E-04,0.022404028
24958,24958,1,5.673276251,0,1.13E-04,0.022404028
24959,24959,1,5.673276251,0,1.13E-04,0.022404028
24995,24995,1,5.673276251,0,1.13E-04,0.022404028
25054,25054,1,5.673276251,0,1.13E-04,0.022404028
25598,25598,1,5.673276251,0,1.13E-04,0.022404028
30430,30430,1,5.673276251,0,1.13E-04,0.022404028
38760,38760,1,5.673276251,0,1.13E-04,0.022404028
52759,52759,1,5.673276251,0,1.13E-04,0.022404028
76147,76147,1,5.673276251,0,1.13E-04,0.022404028
76675,76675,1,5.673276251,0,1.13E-04,0.022404028
84087,84087,1,5.673276251,0,1.13E-04,0.022404028
84093,84093,1,5.673276251,0,1.13E-04,0.022404028
87378,87378,1,5.673276251,0,1.13E-04,0.022404028
128039,128039,1,5.673276251,0,1.13E-04,0.022404028
142056,142056,1,5.673276251,0,1.13E-04,0.022404028
164876,164876,1,5.673276251,0,1.13E-04,0.022404028
192706,192706,1,5.673276251,0,1.13E-04,0.022404028
195283,195283,1,5.673276251,0,1.13E-04,0.022404028
195285,195285,1,5.673276251,0,1.13E-04,0.022404028
195286,195286,1,5.673276251,0,1.13E-04,0.022404028
195288,195288,1,5.673276251,0,1.13E-04,0.022404028
195291,195291,1,5.673276251,0,1.13E-04,0.022404028
195294,195294,1,5.673276251,0,1.13E-04,0.022404028
195295,195295,1,5.673276251,0,1.13E-04,0.022404028
195305,195305,1,5.673276251,0,1.13E-04,0.022404028
195311,195311,1,5.673276251,0,1.13E-04,0.022404028
195313,195313,1,5.673276251,0,1.13E-04,0.022404028
195321,195321,1,5.673276251,0,1.13E-04,0.022404028
195327,195327,1,5.673276251,0,1.13E-04,0.022404028
195334,195334,1,5.673276251,0,1.13E-04,0.022404028
195335,195335,1,5.673276251,0,1.13E-04,0.022404028
195340,195340,1,5.673276251,0,1.13E-04,0.022404028
195349,195349,1,5.673276251,0,1.13E-04,0.022404028
195373,195373,1,5.673276251,0,1.13E-04,0.022404028
195380,195380,1,5.673276251,0,1.13E-04,0.022404028
195396,195396,1,5.673276251,0,1.13E-04,0.022404028
195399,195399,1,5.673276251,0,1.13E-04,0.022404028
195400,195400,1,5.673276251,0,1.13E-04,0.022404028
195425,195425,1,5.673276251,0,1.13E-04,0.022404028
195431,195431,1,5.673276251,0,1.13E-04,0.022404028
195458,195458,1,5.673276251,0,1.13E-04,0.022404028
197099,197099,1,5.673276251,0,1.13E-04,0.022404028
11472,11472,1,6.977467328,0,1.31E-04,0.002787339
24927,24927,1,6.977467328,0,1.31E-04,0.002787339
24945,24945,1,6.977467328,0,1.31E-04,0.002787339
24960,24960,1,6.977467328,0,1.31E-04,0.002787339
24972,24972,1,6.977467328,0,1.31E-04,0.002787339
24996,24996,1,6.977467328,0,1.31E-04,0.002787339
25005,25005,1,6.977467328,0,1.31E-04,0.002787339
25019,25019,1,6.977467328,0,1.31E-04,0.002787339
25080,25080,1,6.977467328,0,1.31E-04,0.002787339
119728,119728,1,6.977467328,0,1.31E-04,0.002787339
197580,197580,1,6.977467328,0,1.31E-04,0.002787339
198409,198409,1,6.977467328,0,1.31E-04,0.002787339
24957,24957,1,6.987381703,0,1.32E-04,0.00142448
24975,24975,1,6.187471834,0,1.11E-04,0.004120567
77645,77645,1,7.084722848,0,1.26E-04,0.001531364
77660,77660,1,7.084722848,0,1.26E-04,0.001531364
26328,26328,1,6.536728256,0,1.25E-04,0.012573644
84004,84004,1,6.536728256,0,1.25E-04,0.012573644
84006,84006,1,6.536728256,0,1.25E-04,0.012573644
84007,84007,1,6.536728256,0,1.25E-04,0.012573644
84008,84008,1,6.536728256,0,1.25E-04,0.012573644
84010,84010,1,6.536728256,0,1.25E-04,0.012573644
84012,84012,1,6.536728256,0,1.25E-04,0.012573644
84013,84013,1,6.536728256,0,1.25E-04,0.012573644
84014,84014,1,6.536728256,0,1.25E-04,0.012573644
84015,84015,1,6.536728256,0,1.25E-04,0.012573644
84017,84017,1,6.536728256,0,1.25E-04,0.012573644
84018,84018,1,6.536728256,0,1.25E-04,0.012573644
84023,84023,1,6.536728256,0,1.25E-04,0.012573644
84024,84024,1,6.536728256,0,1.25E-04,0.012573644
84025,84025,1,6.536728256,0,1.25E-04,0.012573644
84026,84026,1,6.536728256,0,1.25E-04,0.012573644
84028,84028,1,6.536728256,0,1.25E-04,0.012573644
84029,84029,1,6.536728256,0,1.25E-04,0.012573644
84033,84033,1,6.536728256,0,1.25E-04,0.012573644
84039,84039,1,6.536728256,0,1.25E-04,0.012573644
84041,84041,1,6.536728256,0,1.25E-04,0.012573644
84042,84042,1,6.536728256,0,1.25E-04,0.012573644
84045,84045,1,6.536728256,0,1.25E-04,0.012573644
84048,84048,1,6.536728256,0,1.25E-04,0.012573644
84049,84049,1,6.536728256,0,1.25E-04,0.012573644
84052,84052,1,6.536728256,0,1.25E-04,0.012573644
84054,84054,1,6.536728256,0,1.25E-04,0.012573644
84055,84055,1,6.536728256,0,1.25E-04,0.012573644
84057,84057,1,6.536728256,0,1.25E-04,0.012573644
84067,84067,1,6.536728256,0,1.25E-04,0.012573644
84071,84071,1,6.536728256,0,1.25E-04,0.012573644
84080,84080,1,6.536728256,0,1.25E-04,0.012573644
84089,84089,1,6.536728256,0,1.25E-04,0.012573644
84094,84094,1,6.536728256,0,1.25E-04,0.012573644
84107,84107,1,6.536728256,0,1.25E-04,0.012573644
84144,84144,1,6.536728256,0,1.25E-04,0.012573644
84177,84177,1,6.536728256,0,1.25E-04,0.012573644
84214,84214,1,6.536728256,0,1.25E-04,0.012573644
84222,84222,1,6.536728256,0,1.25E-04,0.012573644
84229,84229,1,6.536728256,0,1.25E-04,0.012573644
84242,84242,1,6.536728256,0,1.25E-04,0.012573644
84325,84325,1,6.536728256,0,1.25E-04,0.012573644
87293,87293,1,6.536728256,0,1.25E-04,0.012573644
87393,87393,1,6.536728256,0,1.25E-04,0.012573644
87521,87521,1,6.536728256,0,1.25E-04,0.012573644
87636,87636,1,6.536728256,0,1.25E-04,0.012573644
87939,87939,1,6.536728256,0,1.25E-04,0.012573644
88213,88213,1,6.536728256,0,1.25E-04,0.012573644
88417,88417,1,6.536728256,0,1.25E-04,0.012573644
88435,88435,1,6.536728256,0,1.25E-04,0.012573644
88450,88450,1,6.536728256,0,1.25E-04,0.012573644
88915,88915,1,6.536728256,0,1.25E-04,0.012573644
89055,89055,1,6.536728256,0,1.25E-04,0.012573644
89167,89167,1,6.536728256,0,1.25E-04,0.012573644
89232,89232,1,6.536728256,0,1.25E-04,0.012573644
89250,89250,1,6.536728256,0,1.25E-04,0.012573644
89354,89354,1,6.536728256,0,1.25E-04,0.012573644
89356,89356,1,6.536728256,0,1.25E-04,0.012573644
89699,89699,1,6.536728256,0,1.25E-04,0.012573644
90401,90401,1,6.536728256,0,1.25E-04,0.012573644
90413,90413,1,6.536728256,0,1.25E-04,0.012573644
24981,24981,1,6.562866156,0,1.20E-04,0.002147255
25024,25024,1,7.229833258,0,1.38E-04,0.001088677
122,122,1,5.838666066,0,1.26E-04,0.040500526
1207,1207,1,5.838666066,0,1.26E-04,0.040500526
1426,1426,1,5.838666066,0,1.26E-04,0.040500526
1510,1510,1,5.838666066,0,1.26E-04,0.040500526
1523,1523,1,5.838666066,0,1.26E-04,0.040500526
1555,1555,1,5.838666066,0,1.26E-04,0.040500526
1647,1647,1,5.838666066,0,1.26E-04,0.040500526
1649,1649,2,5.808021631,15584.4798,2.19E-04,0.046418806
1669,1669,1,5.838666066,0,1.26E-04,0.040500526
1697,1697,1,5.838666066,0,1.26E-04,0.040500526
2379,2379,1,5.838666066,0,1.26E-04,0.040500526
3164,3164,1,5.838666066,0,1.26E-04,0.040500526
3514,3514,1,5.838666066,0,1.26E-04,0.040500526
5399,5399,1,5.838666066,0,1.26E-04,0.040500526
5400,5400,1,5.838666066,0,1.26E-04,0.040500526
7244,7244,1,5.838666066,0,1.26E-04,0.040500526
9994,9994,1,5.838666066,0,1.26E-04,0.040500526
16233,16233,1,5.838666066,0,1.26E-04,0.040500526
19738,19738,1,5.838666066,0,1.26E-04,0.040500526
21790,21790,1,5.838666066,0,1.26E-04,0.040500526
25063,25063,1,5.838666066,0,1.26E-04,0.040500526
25122,25122,1,5.838666066,0,1.26E-04,0.040500526
27479,27479,1,5.838666066,0,1.26E-04,0.040500526
29639,29639,1,5.838666066,0,1.26E-04,0.040500526
29816,29816,1,5.838666066,0,1.26E-04,0.040500526
33130,33130,1,5.838666066,0,1.26E-04,0.040500526
33897,33897,1,5.838666066,0,1.26E-04,0.040500526
36200,36200,1,5.838666066,0,1.26E-04,0.040500526
36347,36347,1,5.838666066,0,1.26E-04,0.040500526
37128,37128,1,5.838666066,0,1.26E-04,0.040500526
40153,40153,1,5.838666066,0,1.26E-04,0.040500526
48229,48229,1,5.838666066,0,1.26E-04,0.040500526
52106,52106,1,5.838666066,0,1.26E-04,0.040500526
69803,69803,1,5.838666066,0,1.26E-04,0.040500526
71474,71474,1,5.838666066,0,1.26E-04,0.040500526
72478,72478,1,5.838666066,0,1.26E-04,0.040500526
79595,79595,1,5.838666066,0,1.26E-04,0.040500526
84481,84481,1,5.838666066,0,1.26E-04,0.040500526
84918,84918,1,5.838666066,0,1.26E-04,0.040500526
86156,86156,1,5.838666066,0,1.26E-04,0.040500526
95695,95695,1,5.838666066,0,1.26E-04,0.040500526
95703,95703,1,5.838666066,0,1.26E-04,0.040500526
95721,95721,1,5.838666066,0,1.26E-04,0.040500526
95737,95737,1,5.838666066,0,1.26E-04,0.040500526
95740,95740,1,5.838666066,0,1.26E-04,0.040500526
95743,95743,1,5.838666066,0,1.26E-04,0.040500526
95752,95752,1,5.838666066,0,1.26E-04,0.040500526
95755,95755,1,5.838666066,0,1.26E-04,0.040500526
95759,95759,1,5.838666066,0,1.26E-04,0.040500526
95770,95770,1,5.838666066,0,1.26E-04,0.040500526
95776,95776,1,5.838666066,0,1.26E-04,0.040500526
95786,95786,1,5.838666066,0,1.26E-04,0.040500526
95793,95793,1,5.838666066,0,1.26E-04,0.040500526
95802,95802,1,5.838666066,0,1.26E-04,0.040500526
95805,95805,1,5.838666066,0,1.26E-04,0.040500526
95809,95809,1,5.838666066,0,1.26E-04,0.040500526
95837,95837,1,5.838666066,0,1.26E-04,0.040500526
95842,95842,1,5.838666066,0,1.26E-04,0.040500526
95849,95849,1,5.838666066,0,1.26E-04,0.040500526
95855,95855,1,5.838666066,0,1.26E-04,0.040500526
95858,95858,1,5.838666066,0,1.26E-04,0.040500526
95901,95901,1,5.838666066,0,1.26E-04,0.040500526
95913,95913,1,5.838666066,0,1.26E-04,0.040500526
95915,95915,1,5.838666066,0,1.26E-04,0.040500526
95926,95926,1,5.838666066,0,1.26E-04,0.040500526
95937,95937,1,5.838666066,0,1.26E-04,0.040500526
95940,95940,1,5.838666066,0,1.26E-04,0.040500526
95981,95981,1,5.838666066,0,1.26E-04,0.040500526
96009,96009,1,5.838666066,0,1.26E-04,0.040500526
96013,96013,1,5.838666066,0,1.26E-04,0.040500526
96042,96042,1,5.838666066,0,1.26E-04,0.040500526
96071,96071,1,5.838666066,0,1.26E-04,0.040500526
96087,96087,1,5.838666066,0,1.26E-04,0.040500526
96099,96099,1,5.838666066,0,1.26E-04,0.040500526
96108,96108,1,5.838666066,0,1.26E-04,0.040500526
96141,96141,1,5.838666066,0,1.26E-04,0.040500526
96154,96154,1,5.838666066,0,1.26E-04,0.040500526
96158,96158,1,5.838666066,0,1.26E-04,0.040500526
96196,96196,1,5.838666066,0,1.26E-04,0.040500526
96200,96200,1,5.838666066,0,1.26E-04,0.040500526
96217,96217,1,5.838666066,0,1.26E-04,0.040500526
96227,96227,1,5.838666066,0,1.26E-04,0.040500526
96306,96306,1,5.838666066,0,1.26E-04,0.040500526
96315,96315,1,5.838666066,0,1.26E-04,0.040500526
96403,96403,1,5.838666066,0,1.26E-04,0.040500526
96427,96427,1,5.838666066,0,1.26E-04,0.040500526
96457,96457,1,5.838666066,0,1.26E-04,0.040500526
96510,96510,1,5.838666066,0,1.26E-04,0.040500526
96521,96521,1,5.838666066,0,1.26E-04,0.040500526
96559,96559,1,5.838666066,0,1.26E-04,0.040500526
96670,96670,1,5.838666066,0,1.26E-04,0.040500526
97002,97002,1,5.838666066,0,1.26E-04,0.040500526
97495,97495,1,5.838666066,0,1.26E-04,0.040500526
97599,97599,1,5.838666066,0,1.26E-04,0.040500526
97713,97713,1,5.838666066,0,1.26E-04,0.040500526
97730,97730,1,5.838666066,0,1.26E-04,0.040500526
97768,97768,1,5.838666066,0,1.26E-04,0.040500526
97848,97848,1,5.838666066,0,1.26E-04,0.040500526
98159,98159,1,5.838666066,0,1.26E-04,0.040500526
98182,98182,1,5.838666066,0,1.26E-04,0.040500526
98200,98200,1,5.838666066,0,1.26E-04,0.040500526
98258,98258,1,5.838666066,0,1.26E-04,0.040500526
98264,98264,1,5.838666066,0,1.26E-04,0.040500526
98334,98334,1,5.838666066,0,1.26E-04,0.040500526
98408,98408,1,5.838666066,0,1.26E-04,0.040500526
98430,98430,1,5.838666066,0,1.26E-04,0.040500526
98445,98445,1,5.838666066,0,1.26E-04,0.040500526
98459,98459,1,5.838666066,0,1.26E-04,0.040500526
98515,98515,1,5.838666066,0,1.26E-04,0.040500526
98664,98664,1,5.838666066,0,1.26E-04,0.040500526
99060,99060,1,5.838666066,0,1.26E-04,0.040500526
99159,99159,1,5.838666066,0,1.26E-04,0.040500526
99346,99346,1,5.838666066,0,1.26E-04,0.040500526
99413,99413,1,5.838666066,0,1.26E-04,0.040500526
100157,100157,1,5.838666066,0,1.26E-04,0.040500526
100300,100300,1,5.838666066,0,1.26E-04,0.040500526
100396,100396,1,5.838666066,0,1.26E-04,0.040500526
100631,100631,1,5.838666066,0,1.26E-04,0.040500526
101127,101127,1,5.838666066,0,1.26E-04,0.040500526
101651,101651,1,5.838666066,0,1.26E-04,0.040500526
102249,102249,1,5.838666066,0,1.26E-04,0.040500526
102419,102419,1,5.838666066,0,1.26E-04,0.040500526
102880,102880,1,5.838666066,0,1.26E-04,0.040500526
102914,102914,1,5.838666066,0,1.26E-04,0.040500526
103102,103102,1,5.838666066,0,1.26E-04,0.040500526
103162,103162,1,5.838666066,0,1.26E-04,0.040500526
103288,103288,1,5.838666066,0,1.26E-04,0.040500526
103624,103624,1,5.838666066,0,1.26E-04,0.040500526
104243,104243,1,5.838666066,0,1.26E-04,0.040500526
104333,104333,1,5.838666066,0,1.26E-04,0.040500526
105055,105055,1,5.838666066,0,1.26E-04,0.040500526
105615,105615,1,5.838666066,0,1.26E-04,0.040500526
105667,105667,1,5.838666066,0,1.26E-04,0.040500526
107824,107824,1,5.838666066,0,1.26E-04,0.040500526
109581,109581,1,5.838666066,0,1.26E-04,0.040500526
109894,109894,1,5.838666066,0,1.26E-04,0.040500526
109984,109984,1,5.838666066,0,1.26E-04,0.040500526
111245,111245,1,5.838666066,0,1.26E-04,0.040500526
111516,111516,1,5.838666066,0,1.26E-04,0.040500526
111772,111772,1,5.838666066,0,1.26E-04,0.040500526
112084,112084,1,5.838666066,0,1.26E-04,0.040500526
113172,113172,1,5.838666066,0,1.26E-04,0.040500526
113207,113207,1,5.838666066,0,1.26E-04,0.040500526
113619,113619,1,5.838666066,0,1.26E-04,0.040500526
114982,114982,1,5.838666066,0,1.26E-04,0.040500526
116740,116740,1,5.838666066,0,1.26E-04,0.040500526
117172,117172,1,5.838666066,0,1.26E-04,0.040500526
118652,118652,1,5.838666066,0,1.26E-04,0.040500526
119487,119487,1,5.838666066,0,1.26E-04,0.040500526
121933,121933,1,5.838666066,0,1.26E-04,0.040500526
122140,122140,1,5.838666066,0,1.26E-04,0.040500526
122884,122884,1,5.838666066,0,1.26E-04,0.040500526
133733,133733,1,5.838666066,0,1.26E-04,0.040500526
137479,137479,1,5.838666066,0,1.26E-04,0.040500526
155089,155089,1,5.838666066,0,1.26E-04,0.040500526
159610,159610,1,5.838666066,0,1.26E-04,0.040500526
173779,173779,1,5.838666066,0,1.26E-04,0.040500526
17879,17879,1,7.11897251,0,1.26E-04,0.001382451
3289,3289,1,7.141505183,0,1.29E-04,0.005918281
22280,22280,1,7.141505183,0,1.29E-04,0.005918281
37112,37112,1,7.141505183,0,1.29E-04,0.005918281
84594,84594,1,7.141505183,0,1.29E-04,0.005918281
84650,84650,1,7.141505183,0,1.29E-04,0.005918281
84651,84651,1,7.141505183,0,1.29E-04,0.005918281
84660,84660,1,7.141505183,0,1.29E-04,0.005918281
84661,84661,1,7.141505183,0,1.29E-04,0.005918281
84683,84683,1,7.141505183,0,1.29E-04,0.005918281
84710,84710,1,7.141505183,0,1.29E-04,0.005918281
84724,84724,1,7.141505183,0,1.29E-04,0.005918281
84766,84766,1,7.141505183,0,1.29E-04,0.005918281
84792,84792,1,7.141505183,0,1.29E-04,0.005918281
84823,84823,1,7.141505183,0,1.29E-04,0.005918281
84825,84825,1,7.141505183,0,1.29E-04,0.005918281
84836,84836,1,7.141505183,0,1.29E-04,0.005918281
84858,84858,1,7.141505183,0,1.29E-04,0.005918281
84914,84914,1,7.141505183,0,1.29E-04,0.005918281
84942,84942,1,7.141505183,0,1.29E-04,0.005918281
85160,85160,1,7.141505183,0,1.29E-04,0.005918281
85168,85168,1,7.141505183,0,1.29E-04,0.005918281
85259,85259,1,7.141505183,0,1.29E-04,0.005918281
85342,85342,1,7.141505183,0,1.29E-04,0.005918281
85634,85634,1,7.141505183,0,1.29E-04,0.005918281
85850,85850,1,7.141505183,0,1.29E-04,0.005918281
86253,86253,1,7.141505183,0,1.29E-04,0.005918281
86793,86793,1,7.141505183,0,1.29E-04,0.005918281
87023,87023,1,7.141505183,0,1.29E-04,0.005918281
87113,87113,1,7.141505183,0,1.29E-04,0.005918281
87182,87182,1,7.141505183,0,1.29E-04,0.005918281
87211,87211,1,7.141505183,0,1.29E-04,0.005918281
87404,87404,1,7.141505183,0,1.29E-04,0.005918281
200950,200950,1,7.141505183,0,1.29E-04,0.005918281
